year,loc,lat,lon,irrigation,str_emmean
1980,"Altus, OK",34.6378,99.334,irrigated,25.32304737365894
1981,"Altus, OK",34.6378,99.334,irrigated,26.123065701173736
1982,"Altus, OK",34.6378,99.334,irrigated,26.911631858841236
1983,"Altus, OK",34.6378,99.334,irrigated,28.632311983168407
1984,"Altus, OK",34.6378,99.334,irrigated,28.188070297811855
1985,"Altus, OK",34.6378,99.334,irrigated,29.824433934175495
1986,"Altus, OK",34.6378,99.334,irrigated,28.960797570539135
1987,"Altus, OK",34.6378,99.334,irrigated,27.411772030461034
1988,"Altus, OK",34.6378,99.334,irrigated,25.41934778803681
1990,"Altus, OK",34.6378,99.334,irrigated,29.612323261347722
1993,"Altus, OK",34.6378,99.334,irrigated,28.12622235387988
1994,"Altus, OK",34.6378,99.334,irrigated,31.560121569251187
1996,"Altus, OK",34.6378,99.334,irrigated,26.523886592025303
1997,"Altus, OK",34.6378,99.334,irrigated,29.72843204657076
1998,"Altus, OK",34.6378,99.334,irrigated,31.273886592025296
1999,"Altus, OK",34.6378,99.334,irrigated,34.339569233386605
2000,"Altus, OK",34.6378,99.334,irrigated,33.762646156463504
2001,"Altus, OK",34.6378,99.334,irrigated,30.49341538723275
2002,"Altus, OK",34.6378,99.334,irrigated,35.327720430358845
2003,"Altus, OK",34.6378,99.334,irrigated,32.6347003219617
2004,"Altus, OK",34.6378,99.334,NA,29.94310504574347
2005,"Altus, OK",34.6378,99.334,NA,30.938466871804117
2006,"Altus, OK",34.6378,99.334,NA,33.974181157518416
2007,"Altus, OK",34.6378,99.334,NA,31.402752586089832
2008,"Altus, OK",34.6378,99.334,NA,33.34820313770035
2009,"Altus, OK",34.6378,99.334,NA,33.39057637840507
2016,"Altus, OK",34.6378,99.334,irrigated,32.75057574999592
2017,"Altus, OK",34.6378,99.334,NA,35.64121587374276
2018,"Altus, OK",34.6378,99.334,NA,33.90562669698461
1980,"Ames Plantation, TN",35.1151,89.2157,NA,27.165754098710792
1981,"Ames Plantation, TN",35.1151,89.2157,NA,29.813343764543653
1983,"Anthony, NM",32.004,106.6058,NA,23.937917893893026
1984,"Anthony, NM",32.004,106.6058,NA,23.839356679075973
1980,"Artesia, NM",32.8423,104.4033,irrigated,26.042849445509546
1981,"Artesia, NM",32.8423,104.4033,irrigated,27.87116934166326
1983,"Artesia, NM",32.8423,104.4033,irrigated,27.12273597904633
1984,"Artesia, NM",32.8423,104.4033,irrigated,28.723643200348036
1985,"Artesia, NM",32.8423,104.4033,irrigated,27.46545655999825
1986,"Artesia, NM",32.8423,104.4033,irrigated,31.60776336948721
1987,"Artesia, NM",32.8423,104.4033,irrigated,24.850496528559287
1988,"Artesia, NM",32.8423,104.4033,irrigated,21.483684997907712
1989,"Artesia, NM",32.8423,104.4033,irrigated,27.191750442567436
1990,"Artesia, NM",32.8423,104.4033,irrigated,28.75501773364122
1991,"Artesia, NM",32.8423,104.4033,irrigated,23.300094366559374
1992,"Artesia, NM",32.8423,104.4033,irrigated,28.546504340020658
1993,"Artesia, NM",32.8423,104.4033,irrigated,28.400122458176966
1994,"Artesia, NM",32.8423,104.4033,irrigated,31.321809746357832
1995,"Artesia, NM",32.8423,104.4033,irrigated,31.92886088321675
1996,"Artesia, NM",32.8423,104.4033,irrigated,30.54160562487086
1997,"Artesia, NM",32.8423,104.4033,irrigated,30.332368956220694
1998,"Artesia, NM",32.8423,104.4033,irrigated,28.73415293583018
2000,"Artesia, NM",32.8423,104.4033,irrigated,32.47917431728462
2001,"Artesia, NM",32.8423,104.4033,irrigated,30.46609737434983
1980,"Auburn, AL",32.6099,85.4808,NA,24.844325527282233
1981,"Auburn, AL",32.6099,85.4808,NA,28.346677097876977
1983,"Auburn, AL",32.6099,85.4808,NA,28.672799473019367
1984,"Auburn, AL",32.6099,85.4808,NA,28.352114258848687
1985,"Auburn, AL",32.6099,85.4808,NA,26.244972376584318
1986,"Auburn, AL",32.6099,85.4808,NA,28.980310993634834
1987,"Auburn, AL",32.6099,85.4808,NA,25.13430270400634
1989,"Auburn, AL",32.6099,85.4808,NA,28.814548366403482
1990,"Auburn, AL",32.6099,85.4808,NA,28.25625878279216
1991,"Auburn, AL",32.6099,85.4808,NA,27.685659744440382
1992,"Auburn, AL",32.6099,85.4808,NA,28.835436385356335
1993,"Auburn, AL",32.6099,85.4808,NA,31.298557092466297
1994,"Auburn, AL",32.6099,85.4808,NA,31.801899305546524
1995,"Auburn, AL",32.6099,85.4808,NA,31.43292024819615
1996,"Auburn, AL",32.6099,85.4808,NA,29.171064831859443
1997,"Auburn, AL",32.6099,85.4808,NA,32.15535404570862
1998,"Auburn, AL",32.6099,85.4808,NA,30.445613613613965
1999,"Auburn, AL",32.6099,85.4808,NA,34.96796532260886
2000,"Auburn, AL",32.6099,85.4808,NA,34.43400589985338
2001,"Auburn, AL",32.6099,85.4808,NA,32.78810414019065
2002,"Auburn, AL",32.6099,85.4808,NA,33.415719326793145
2003,"Auburn, AL",32.6099,85.4808,NA,31.05692271978657
2004,"Auburn, AL",32.6099,85.4808,NA,30.12948618190235
2005,"Auburn, AL",32.6099,85.4808,NA,29.977410715669535
2006,"Auburn, AL",32.6099,85.4808,NA,32.581632604251304
2007,"Auburn, AL",32.6099,85.4808,NA,28.116168143039474
2008,"Auburn, AL",32.6099,85.4808,NA,34.85957084144556
2009,"Auburn, AL",32.6099,85.4808,NA,29.069470820329094
2010,"Auburn, AL",32.6099,85.4808,NA,32.13047094663853
2011,"Auburn, AL",32.6099,85.4808,NA,33.02960588928405
2012,"Auburn, AL",32.6099,85.4808,NA,33.090107549564294
1980,"Beeville, TX",28.4008,97.7483,NA,24.481075175619317
1982,"Beeville, TX",28.4008,97.7483,NA,25.891734489894453
1983,"Beeville, TX",28.4008,97.7483,NA,25.14173448989446
1984,"Beeville, TX",28.4008,97.7483,NA,27.509953761785123
1985,"Beeville, TX",28.4008,97.7483,NA,25.954398206229556
1986,"Beeville, TX",28.4008,97.7483,NA,26.439821942662565
1987,"Beeville, TX",28.4008,97.7483,NA,24.78847495355215
1988,"Beeville, TX",28.4008,97.7483,NA,22.57029313537033
1989,"Beeville, TX",28.4008,97.7483,NA,28.697565862643053
1990,"Beeville, TX",28.4008,97.7483,NA,32.46353577562333
1991,"Beeville, TX",28.4008,97.7483,NA,29.720678632766173
1993,"Beeville, TX",28.4008,97.7483,NA,27.530725956149645
1994,"Beeville, TX",28.4008,97.7483,NA,32.21405928948298
1995,"Beeville, TX",28.4008,97.7483,NA,28.99739262281633
1996,"Beeville, TX",28.4008,97.7483,NA,31.31289852169529
1998,"Beeville, TX",28.4008,97.7483,NA,30.59134918137113
1999,"Beeville, TX",28.4008,97.7483,NA,29.841138034971657
2000,"Beeville, TX",28.4008,97.7483,NA,30.730026923860535
2001,"Beeville, TX",28.4008,97.7483,NA,33.39669359052721
2002,"Beeville, TX",28.4008,97.7483,NA,35.42676930946933
2003,"Beeville, TX",28.4008,97.7483,NA,30.93330568903668
2004,"Beeville, TX",28.4008,97.7483,NA,31.817937373513246
2005,"Beeville, TX",28.4008,97.7483,NA,27.069118270104912
2006,"Beeville, TX",28.4008,97.7483,NA,32.702385449527426
2007,"Beeville, TX",28.4008,97.7483,NA,31.313496560638544
2008,"Beeville, TX",28.4008,97.7483,NA,33.489914454022895
2009,"Beeville, TX",28.4008,97.7483,NA,29.439914454022883
2010,"Beeville, TX",28.4008,97.7483,NA,32.523783990883956
2011,"Beeville, TX",28.4008,97.7483,NA,32.368299221653224
2012,"Beeville, TX",28.4008,97.7483,NA,29.059845191547435
2013,"Beeville, TX",28.4008,97.7483,NA,29.134845559004084
2014,"Beeville, TX",28.4008,97.7483,NA,32.188067596340126
2015,"Beeville, TX",28.4008,97.7483,NA,33.065845374117906
1980,"Belle Mina, AL",34.6568,86.8792,NA,28.09459218286253
1981,"Belle Mina, AL",34.6568,86.8792,NA,27.00574117483393
1982,"Belle Mina, AL",34.6568,86.8792,NA,29.03390254146204
1983,"Belle Mina, AL",34.6568,86.8792,NA,28.061637251120352
1984,"Belle Mina, AL",34.6568,86.8792,NA,27.508638588621007
1985,"Belle Mina, AL",34.6568,86.8792,NA,27.442863632966365
1986,"Belle Mina, AL",34.6568,86.8792,NA,29.282207373733087
1987,"Belle Mina, AL",34.6568,86.8792,NA,24.93719714658264
1988,"Belle Mina, AL",34.6568,86.8792,NA,22.817024191838005
1989,"Belle Mina, AL",34.6568,86.8792,NA,30.425956050525365
1990,"Belle Mina, AL",34.6568,86.8792,NA,30.244494076909774
1991,"Belle Mina, AL",34.6568,86.8792,NA,28.15482588817512
1992,"Belle Mina, AL",34.6568,86.8792,NA,29.24349556921228
1993,"Belle Mina, AL",34.6568,86.8792,NA,28.625696196921098
1994,"Belle Mina, AL",34.6568,86.8792,NA,28.866796282464907
1995,"Belle Mina, AL",34.6568,86.8792,NA,31.66391559094522
1996,"Belle Mina, AL",34.6568,86.8792,NA,28.492204239438625
1997,"Belle Mina, AL",34.6568,86.8792,NA,32.92568019444216
1998,"Belle Mina, AL",34.6568,86.8792,NA,31.767754759847083
1999,"Belle Mina, AL",34.6568,86.8792,NA,30.567082969332862
2000,"Belle Mina, AL",34.6568,86.8792,NA,32.39789607472052
2001,"Belle Mina, AL",34.6568,86.8792,NA,31.322867442203467
2002,"Belle Mina, AL",34.6568,86.8792,NA,34.52024112573647
2003,"Belle Mina, AL",34.6568,86.8792,NA,31.418697079965867
2004,"Belle Mina, AL",34.6568,86.8792,NA,28.5739219513284
2005,"Belle Mina, AL",34.6568,86.8792,NA,29.704214834604258
2006,"Belle Mina, AL",34.6568,86.8792,NA,32.18840472222239
2007,"Belle Mina, AL",34.6568,86.8792,NA,24.568885919116113
2008,"Belle Mina, AL",34.6568,86.8792,NA,34.36003590391208
2009,"Belle Mina, AL",34.6568,86.8792,NA,31.80374226523743
2010,"Belle Mina, AL",34.6568,86.8792,NA,33.526587402010506
2011,"Belle Mina, AL",34.6568,86.8792,NA,35.11075904761118
2012,"Belle Mina, AL",34.6568,86.8792,NA,32.104096909058654
2017,"Belle Mina, AL",34.6568,86.8792,NA,34.73323386027606
2018,"Belle Mina, AL",34.6568,86.8792,NA,32.662438414433495
1980,"Bossier City, LA",32.516,93.7321,NA,25.881075175619333
1981,"Bossier City, LA",32.516,93.7321,NA,27.579234489894446
1982,"Bossier City, LA",32.516,93.7321,NA,27.329234489894453
1983,"Bossier City, LA",32.516,93.7321,NA,28.95423448989445
1984,"Bossier City, LA",32.516,93.7321,NA,28.621064872896234
1985,"Bossier City, LA",32.516,93.7321,NA,29.17662042845178
1986,"Bossier City, LA",32.516,93.7321,NA,30.252321942662572
1987,"Bossier City, LA",32.516,93.7321,NA,28.699081014158203
1988,"Bossier City, LA",32.516,93.7321,NA,22.86120222627943
1989,"Bossier City, LA",32.516,93.7321,NA,27.861202226279442
1990,"Bossier City, LA",32.516,93.7321,NA,29.960991365130447
1991,"Bossier City, LA",32.516,93.7321,NA,27.35639291848047
1992,"Bossier City, LA",32.516,93.7321,NA,31.4063894466678
1993,"Bossier City, LA",32.516,93.7321,NA,32.13905928948298
1994,"Bossier City, LA",32.516,93.7321,NA,28.573692816163895
1995,"Bossier City, LA",32.516,93.7321,NA,32.18573467690301
1996,"Bossier City, LA",32.516,93.7321,NA,31.111595699976377
1997,"Bossier City, LA",32.516,93.7321,NA,32.0213468864236
1998,"Bossier City, LA",32.516,93.7321,NA,29.71692851764825
1999,"Bossier City, LA",32.516,93.7321,NA,32.29519004472185
2000,"Bossier City, LA",32.516,93.7321,NA,29.93970415828791
2001,"Bossier City, LA",32.516,93.7321,NA,31.130873203979192
2002,"Bossier City, LA",32.516,93.7321,NA,31.236661900368155
2003,"Bossier City, LA",32.516,93.7321,NA,33.65731641016219
2004,"Bossier City, LA",32.516,93.7321,NA,30.103242506184547
2005,"Bossier City, LA",32.516,93.7321,NA,30.159444764274014
2007,"Bossier City, LA",32.516,93.7321,NA,32.13898104781149
2008,"Bossier City, LA",32.516,93.7321,NA,36.03255787322287
2009,"Bossier City, LA",32.516,93.7321,NA,31.04635264812083
1985,"Chamberino, NM",32.0368,106.6842,NA,30.755710109328508
1980,"Chickasha, OK",35.0526,97.9364,irrigated,25.85082514818272
1981,"Chickasha, OK",35.0526,97.9364,irrigated,27.900843478951547
1981,"Chickasha, OK",35.0526,97.9364,dryland,27.900843478951547
1982,"Chickasha, OK",35.0526,97.9364,dryland,25.606076303285686
1983,"Chickasha, OK",35.0526,97.9364,dryland,27.7885619831684
1984,"Chickasha, OK",35.0526,97.9364,dryland,26.55170666144824
1985,"Chickasha, OK",35.0526,97.9364,dryland,31.46079757053915
1986,"Chickasha, OK",35.0526,97.9364,dryland,29.27897938872094
1987,"Chickasha, OK",35.0526,97.9364,dryland,29.50419627288527
1988,"Chickasha, OK",35.0526,97.9364,dryland,25.260256878945903
1989,"Chickasha, OK",35.0526,97.9364,dryland,30.973893242582264
1989,"Chickasha, OK",35.0526,97.9364,irrigated,30.973893242582264
1990,"Chickasha, OK",35.0526,97.9364,dryland,29.228989928014393
1992,"Chickasha, OK",35.0526,97.9364,irrigated,30.766489928014387
1993,"Chickasha, OK",35.0526,97.9364,dryland,32.734555687213216
1994,"Chickasha, OK",35.0526,97.9364,dryland,32.23928823591786
1995,"Chickasha, OK",35.0526,97.9364,dryland,34.197055687213236
1995,"Chickasha, OK",35.0526,97.9364,irrigated,34.197055687213236
2002,"Chickasha, OK",35.0526,97.9364,dryland,31.888828068063596
1981,"Chillicothe, TX",34.2565,99.5168,irrigated,26.12306570117374
1983,"Chillicothe, TX",34.2565,99.5168,irrigated,24.101061983168417
1984,"Chillicothe, TX",34.2565,99.5168,dryland,30.006252115993664
2015,"Chillicothe, TX",34.2565,99.5168,NA,34.76724241666262
2017,"Chillicothe, TX",34.2565,99.5168,NA,33.5134727041892
2018,"Chillicothe, TX",34.2565,99.5168,NA,32.688472704189195
2019,"Chillicothe, TX",34.2565,99.5168,NA,37.37061556133204
2020,"Chillicothe, TX",34.2565,99.5168,NA,33.97141268235049
1980,"Clarkdale, LA",35.3092,112.0579,NA,26.10440017377798
1983,"Clarkdale, LA",35.3092,112.0579,NA,28.471484142482325
1984,"Clarkdale, LA",35.3092,112.0579,NA,28.694982992888164
1985,"Clarkdale, LA",35.3092,112.0579,NA,31.44498299288816
1986,"Clarkdale, LA",35.3092,112.0579,NA,29.77565500117415
1987,"Clarkdale, LA",35.3092,112.0579,NA,25.133318379263976
1989,"Clarkdale, LA",35.3092,112.0579,NA,27.911948674300973
1990,"Clarkdale, LA",35.3092,112.0579,NA,30.271307499082702
1991,"Clarkdale, LA",35.3092,112.0579,NA,27.427846405383576
1992,"Clarkdale, LA",35.3092,112.0579,NA,29.27708203037098
1993,"Clarkdale, LA",35.3092,112.0579,NA,30.492862602870574
1994,"Clarkdale, LA",35.3092,112.0579,NA,29.414899702482252
1995,"Clarkdale, LA",35.3092,112.0579,NA,33.888993968710245
1996,"Clarkdale, LA",35.3092,112.0579,NA,31.228690534382835
1997,"Clarkdale, LA",35.3092,112.0579,NA,31.708655344028124
1998,"Clarkdale, LA",35.3092,112.0579,NA,30.60059437674749
1999,"Clarkdale, LA",35.3092,112.0579,NA,30.999252174281807
2000,"Clarkdale, LA",35.3092,112.0579,NA,29.99490383381744
2001,"Clarkdale, LA",35.3092,112.0579,NA,31.202327157038376
2002,"Clarkdale, LA",35.3092,112.0579,NA,31.845020428056287
2004,"Clarkdale, LA",35.3092,112.0579,NA,32.65109675233355
1980,"College Station, TX",30.628,96.3344,NA,27.08234599863066
1981,"College Station, TX",30.628,96.3344,NA,27.20186716471249
1982,"College Station, TX",30.628,96.3344,NA,29.135921471364885
1983,"College Station, TX",30.628,96.3344,NA,25.566611303057716
1984,"College Station, TX",30.628,96.3344,NA,29.0668368891085
1985,"College Station, TX",30.628,96.3344,NA,27.950180856928895
1986,"College Station, TX",30.628,96.3344,NA,28.950968834898863
1987,"College Station, TX",30.628,96.3344,NA,26.986702001029684
1988,"College Station, TX",30.628,96.3344,NA,23.188658098026785
1989,"College Station, TX",30.628,96.3344,NA,29.511626670641654
1990,"College Station, TX",30.628,96.3344,NA,28.920006710286454
1991,"College Station, TX",30.628,96.3344,NA,27.38409589162479
1992,"College Station, TX",30.628,96.3344,NA,31.337817744089058
1993,"College Station, TX",30.628,96.3344,NA,29.43108416195266
1994,"College Station, TX",30.628,96.3344,NA,33.380217834215486
1995,"College Station, TX",30.628,96.3344,NA,29.736064607302605
1996,"College Station, TX",30.628,96.3344,NA,29.771858384942753
1997,"College Station, TX",30.628,96.3344,NA,31.37718604550404
1998,"College Station, TX",30.628,96.3344,NA,29.490506213965332
1999,"College Station, TX",30.628,96.3344,NA,29.06551493226407
2000,"College Station, TX",30.628,96.3344,NA,33.69497171465419
2001,"College Station, TX",30.628,96.3344,NA,32.82977483548561
2002,"College Station, TX",30.628,96.3344,NA,31.36985369888395
2003,"College Station, TX",30.628,96.3344,NA,29.634836584996297
2004,"College Station, TX",30.628,96.3344,NA,30.31319681390235
2005,"College Station, TX",30.628,96.3344,NA,27.80465492286729
2006,"College Station, TX",30.628,96.3344,NA,32.62116439520184
2007,"College Station, TX",30.628,96.3344,NA,32.28419638129553
2008,"College Station, TX",30.628,96.3344,NA,33.30457419286216
2009,"College Station, TX",30.628,96.3344,NA,33.45474973803641
2010,"College Station, TX",30.628,96.3344,NA,32.82829475976936
2011,"College Station, TX",30.628,96.3344,NA,34.80847967184273
2012,"College Station, TX",30.628,96.3344,NA,33.163075607948755
2013,"College Station, TX",30.628,96.3344,NA,33.79318158745452
2014,"College Station, TX",30.628,96.3344,NA,34.09983276067365
2015,"College Station, TX",30.628,96.3344,NA,33.89710347791504
2016,"College Station, TX",30.628,96.3344,NA,33.37191217791392
2017,"College Station, TX",30.628,96.3344,NA,34.163860789020006
2018,"College Station, TX",30.628,96.3344,NA,31.61170194307241
2019,"College Station, TX",30.628,96.3344,NA,34.421611434183156
2012,"Commerce, TX",33.2471,95.9,NA,26.562623336781876
2013,"Commerce, TX",33.2471,95.9,NA,28.951512225670758
2014,"Commerce, TX",33.2471,95.9,NA,33.20473426300678
2015,"Commerce, TX",33.2471,95.9,NA,34.010289818562356
2017,"Commerce, TX",33.2471,95.9,NA,34.765041292146115
2018,"Commerce, TX",33.2471,95.9,NA,30.05393018103502
2019,"Commerce, TX",33.2471,95.9,NA,34.451152403257254
1980,"Coolidge, AZ",32.9778,111.5176,NA,32.06565475258697
1981,"Coolidge, AZ",32.9778,111.5176,NA,29.53617610843412
2015,"Corcoran, CA",36.098,119.5604,NA,29.896073697216252
2016,"Corpus Christi, TX",27.8006,97.3964,dryland,30.826956485229026
2017,"Corpus Christi, TX",27.8006,97.3964,NA,31.523374625479473
2018,"Corpus Christi, TX",27.8006,97.3964,NA,30.83594861362083
2019,"Corpus Christi, TX",27.8006,97.3964,NA,36.18726351436838
1981,"Dallas, TX",32.7767,96.797,NA,27.01067353616657
1982,"Dallas, TX",32.7767,96.797,NA,26.813712042647776
1983,"Dallas, TX",32.7767,96.797,NA,24.945789866091314
1984,"Dallas, TX",32.7767,96.797,NA,27.284493213777278
1985,"Dallas, TX",32.7767,96.797,NA,26.356135193444366
1986,"Dallas, TX",32.7767,96.797,NA,28.606135193444363
1987,"Dallas, TX",32.7767,96.797,NA,23.171171585242686
1988,"Dallas, TX",32.7767,96.797,NA,23.2322826963538
1989,"Dallas, TX",32.7767,96.797,NA,30.196969669520612
1990,"Dallas, TX",32.7767,96.797,NA,30.758006785321303
1991,"Dallas, TX",32.7767,96.797,NA,28.766340118654625
1992,"Dallas, TX",32.7767,96.797,NA,31.29967345198796
1993,"Dallas, TX",32.7767,96.797,NA,30.559441455067237
1994,"Dallas, TX",32.7767,96.797,NA,31.984441455067234
1995,"Dallas, TX",32.7767,96.797,NA,30.617774788400574
1996,"Dallas, TX",32.7767,96.797,NA,31.302165880356732
1997,"Dallas, TX",32.7767,96.797,NA,31.637743039565947
1998,"Dallas, TX",32.7767,96.797,NA,27.927165880356732
1999,"Dallas, TX",32.7767,96.797,NA,28.819538242366505
2000,"Dallas, TX",32.7767,96.797,NA,28.954815888109124
2001,"Dallas, TX",32.7767,96.797,NA,35.48620490903319
2002,"Dallas, TX",32.7767,96.797,NA,34.59894708674275
2003,"Dallas, TX",32.7767,96.797,NA,32.52388166483398
2004,"Dallas, TX",32.7767,96.797,NA,29.9524530934054
2005,"Dallas, TX",32.7767,96.797,NA,27.757941005082984
2006,"Dallas, TX",32.7767,96.797,NA,28.43638898679429
2007,"Dallas, TX",32.7767,96.797,NA,34.73966734186897
2008,"Dallas, TX",32.7767,96.797,NA,34.74723988836455
2009,"Dallas, TX",32.7767,96.797,NA,30.839914454022903
2010,"Dallas, TX",32.7767,96.797,NA,33.65306423575963
2011,"Dallas, TX",32.7767,96.797,NA,29.590401114559654
1980,"El Paso, TX",31.7619,106.485,irrigated,27.795861371556683
1980,"El Paso, TX",31.7619,106.485,NA,27.795861371556683
1981,"El Paso, TX",31.7619,106.485,irrigated,24.81943433013247
1981,"El Paso, TX",31.7619,106.485,NA,24.81943433013247
1982,"El Paso, TX",31.7619,106.485,irrigated,24.900513756824118
1983,"El Paso, TX",31.7619,106.485,irrigated,26.082142078318352
1983,"El Paso, TX",31.7619,106.485,NA,26.082142078318352
1984,"El Paso, TX",31.7619,106.485,irrigated,25.735785754871028
1984,"El Paso, TX",31.7619,106.485,NA,25.735785754871028
1985,"El Paso, TX",31.7619,106.485,irrigated,27.615049952620375
1985,"El Paso, TX",31.7619,106.485,NA,27.615049952620375
1986,"El Paso, TX",31.7619,106.485,irrigated,27.875266060901325
1986,"El Paso, TX",31.7619,106.485,NA,27.875266060901325
1987,"El Paso, TX",31.7619,106.485,irrigated,24.143508784542682
1987,"El Paso, TX",31.7619,106.485,NA,24.143508784542682
1988,"El Paso, TX",31.7619,106.485,irrigated,19.976277742522505
1988,"El Paso, TX",31.7619,106.485,NA,19.976277742522505
1989,"El Paso, TX",31.7619,106.485,irrigated,27.8744587001741
1989,"El Paso, TX",31.7619,106.485,NA,27.8744587001741
